cohort_order	accession	artifact_role	storage_release_id	storage_root	relative_path	bytes	sha256	reuse_status	row_sha256
22	GCF_002442365.1	contig_crosswalk	SELF	.	canonical_objects/GCF_002442365.1/contigs.tsv	81974	23eff5a27776c3786fe955c99b4e9bf8d646d29eb3326abf7019d6f7d9bf9621	CREATED_OR_CHECKSUM_RESUMED	ac94c64f732fa2529148ec582adda7ca96ce9fa3864bad6d1800aaef55de425c
22	GCF_002442365.1	annotation_aliases	SELF	.	canonical_objects/GCF_002442365.1/annotation_aliases.tsv	38664	6f6b3627ac71264f119e52fd54fa2c9be9411fb08ee4be6f5613bf3dd5674d56	CREATED_OR_CHECKSUM_RESUMED	34398a22b0c0c7f763503b97f66eb5e13c5e5a8052d3f163da58ac20daeb9028
22	GCF_002442365.1	canonical_manifest	SELF	.	canonical_objects/GCF_002442365.1/manifest.json	2348	e9579c117884332d49f5f42516e69df43076c985f071d96062b6dfcc2fefb9e7	CREATED_OR_CHECKSUM_RESUMED	1282a15fd67d9d96e15b0d6ba1aa20726f0b5d1539c2e2b93a5bb5f558bf5894
23	GCF_005885955.1	source_package	SELF	.	source_objects/GCF_005885955.1/package.zip	2178042	548e4e8fe5433590d58e0f1c1d94468a66fcb4975b09b111bd803758262accbc	CREATED_OR_CHECKSUM_RESUMED	47f7a5877e9f18fc4ce626e1ad509f2ef503a5f0c619bbc542f3d1c9860a82f2
23	GCF_005885955.1	source_manifest	SELF	.	source_objects/GCF_005885955.1/manifest.json	3830	14962adca4678b8cce8d5bf2b54cb651b21f5c4ae98ef49e5b5ff01875849145	CREATED_OR_CHECKSUM_RESUMED	2414c588156e8645ea4b6308eb7a24a382ffff03b7f483a5a697bacaff47a223
23	GCF_005885955.1	canonical_bgzf	SELF	.	canonical_objects/GCF_005885955.1/GCF_005885955.1.pansn.fa.gz	1576341	82b74bf5de59f53e29bca584abb1585b1b8a669df536c4f7f370ecfa182632b1	CREATED_OR_CHECKSUM_RESUMED	a52ed4eda115a448b4d76494ad591c758f4de28c740d77a80b4e527c765ee860
23	GCF_005885955.1	fai	SELF	.	canonical_objects/GCF_005885955.1/GCF_005885955.1.pansn.fa.gz.fai	101	0f2bb5e86e2027da87bc45f6596526cadec3a2c87f97eb2bfa90090d226f1d8b	CREATED_OR_CHECKSUM_RESUMED	35fb15c3a321c868cf086bc01605354512a5ec4358a7872110a5575912b2a92a
23	GCF_005885955.1	gzi	SELF	.	canonical_objects/GCF_005885955.1/GCF_005885955.1.pansn.fa.gz.gzi	1384	ba00758a71fee48d382e8bac8d8c6b75a6c8c473c608cb0d47a3da7370ca5cdc	CREATED_OR_CHECKSUM_RESUMED	1ce9ddca82933a9ee3f780255d0e3fec8f5a5ed4689d90a8f178ece4cb7e5594
23	GCF_005885955.1	contig_crosswalk	SELF	.	canonical_objects/GCF_005885955.1/contigs.tsv	1855	30260996abc358d088a541c6d022940a2936997a19ad0b9824ba672bf0796ebb	CREATED_OR_CHECKSUM_RESUMED	b65c076c775d8d3b2f05f815ccd3ea2a43f8114b6f0039f385e4726727038453
23	GCF_005885955.1	annotation_aliases	SELF	.	canonical_objects/GCF_005885955.1/annotation_aliases.tsv	240	cd40aa389a30100c781d654e00f2807198c3c498d97099f6457427282fc8f296	CREATED_OR_CHECKSUM_RESUMED	50e529e1e11316c6c090583d503a3131b80b4caae20ca953978ed370a1c08d3a
